FW_id|FW_name|source_zone|dest_zone|insert_time 
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:35:46
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:35:46
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:35:46
23|PLM9102IPCC.FW01|CC_INTRANET|IPCC_SERVER|2024-06-07 10:35:46
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:35:46
22|HKH9103IPCC.FW01|OUT_ZONE|SERVER_ZONE|2024-06-07 10:35:46
55|PVN9105FW1200D_CP_PUB_01|VAS-INTERNET|INTERNET|2024-06-07 10:35:46
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:35:46
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:35:46
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:35:46
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:35:46
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:35:46
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:35:46
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:35:46
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:35:46
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:35:46
256|SPHL08FIREWALL02|null|null|2024-06-07 10:35:46
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:35:46
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:35:46
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:35:46
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:35:46
42|HLC9106.IT.F1200.PUB.FW01|ZONE_OAM_VPN|null|2024-06-07 10:35:46
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:35:46
214|DCN|null|null|2024-06-07 10:35:46
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
45|T2HLC_KGM|null|null|2024-06-07 10:35:46
17|HLC9102_MAIL_FW01|To_Mail.MTA.Zone|To_Intranet.Zone|2024-06-07 10:35:46
255|SPHL08FIREWALL01|null|null|2024-06-07 10:35:46
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:35:46
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:35:46
12|HLC105F800CFWSIRC01|To_Intranet|To_SIRC|2024-06-07 10:35:46
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:35:46
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:35:46
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:35:46
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:35:46
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:35:46
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:35:46
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:35:46
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:35:46
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:35:46
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:35:46
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:35:46
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:35:46
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:35:46
214|DCN|null|null|2024-06-07 10:35:46
256|SPHL08FIREWALL02|null|null|2024-06-07 10:35:46
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:35:46
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:35:46
17|HLC9102_MAIL_FW01|To_Mail.Private.Zone|To_Intranet.Zone|2024-06-07 10:35:46
23|PLM9102IPCC.FW01|CC_INTRANET|IPCC_SERVER|2024-06-07 10:35:46
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:35:46
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:35:46
255|SPHL08FIREWALL01|null|null|2024-06-07 10:35:46
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:35:46
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:35:46
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:35:46
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:35:46
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:35:46
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:35:46
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:35:46
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:35:46
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:35:46
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:35:46
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:35:46
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:35:46
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:35:46
42|HLC9106.IT.F1200.PUB.FW01|ZONE_UPLINK_IPBN|ZONE_APP_VAS_PUB|2024-06-07 10:35:46
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:35:46
52|PVN104BANK_FW01|ZONE_PARTNER|ZONE_INTRANET|2024-06-07 10:35:46
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:35:46
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
12|HLC105F800CFWSIRC01|To_SIRC|To_Intranet|2024-06-07 10:35:46
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:35:46
45|T2HLC_KGM|null|null|2024-06-07 10:35:46
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:35:46
22|HKH9103IPCC.FW01|OUT_ZONE|SERVER_ZONE|2024-06-07 10:35:46
23|PLM9102IPCC.FW01|CC_INTRANET|IPCC_SERVER|2024-06-07 10:35:46
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:35:46
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:35:46
17|HLC9102_MAIL_FW01|To_Intranet.Zone|To_Mail.MTA.Zone|2024-06-07 10:35:46
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:35:46
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:35:46
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:35:46
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:35:46
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:35:46
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:35:46
55|PVN9105FW1200D_CP_PUB_01|VAS-INTERNET|INTERNET|2024-06-07 10:35:46
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:35:46
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:35:46
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:35:46
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:35:46
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:35:46
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:36:02
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:36:02
256|SPHL08FIREWALL02|null|null|2024-06-07 10:36:02
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:36:02
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:36:02
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:36:02
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:36:02
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:36:02
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:36:02
255|SPHL08FIREWALL01|null|null|2024-06-07 10:36:02
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:36:02
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:36:02
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:36:02
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:36:02
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:36:02
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:36:02
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:36:02
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:36:02
256|SPHL08FIREWALL02|null|null|2024-06-07 10:36:02
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
255|SPHL08FIREWALL01|null|null|2024-06-07 10:36:02
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:36:02
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:36:02
42|HLC9106.IT.F1200.PUB.FW01|ZONE_APP_VAS_PUB|ZONE_UPLINK_IPBN|2024-06-07 10:36:02
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:36:02
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:36:02
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:36:02
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:36:02
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:36:02
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:36:02
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:36:02
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:36:02
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:36:02
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:36:02
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:36:02
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:36:02
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
12|HLC105F800CFWSIRC01|To_Intranet|TRUST_APP_OFFICE|2024-06-07 10:36:02
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
23|PLM9102IPCC.FW01|CC_INTRANET|IPCC_SERVER|2024-06-07 10:36:02
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
214|DCN|null|null|2024-06-07 10:36:02
17|HLC9102_MAIL_FW01|To_Intranet.Zone|To_Mail.Private.Zone|2024-06-07 10:36:02
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:36:02
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:36:02
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:36:02
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
45|T2HLC_KGM|null|null|2024-06-07 10:36:02
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:36:02
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:36:02
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:36:02
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:36:02
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:36:02
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:36:02
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:36:02
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:36:02
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:36:02
256|SPHL08FIREWALL02|null|null|2024-06-07 10:36:02
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:36:02
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:36:02
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
42|HLC9106.IT.F1200.PUB.FW01|null|ZONE_OAM_VPN|2024-06-07 10:36:02
255|SPHL08FIREWALL01|null|null|2024-06-07 10:36:02
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:36:02
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:36:02
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:36:02
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:36:02
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:36:02
22|HKH9103IPCC.FW01|OUT_ZONE|SERVER_ZONE|2024-06-07 10:36:02
12|HLC105F800CFWSIRC01|To_SIRC|To_Intranet|2024-06-07 10:36:02
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:36:02
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
214|DCN|null|null|2024-06-07 10:36:02
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:36:02
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:36:02
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:36:02
55|PVN9105FW1200D_CP_PUB_01|VAS-INTERNET|INTERNET|2024-06-07 10:36:02
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:36:02
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:36:02
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:36:02
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
23|PLM9102IPCC.FW01|IPCC_SERVER|CC_INTRANET|2024-06-07 10:36:02
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:36:02
52|PVN104BANK_FW01|ZONE_MERCHANT|ZONE_INTRANET|2024-06-07 10:36:02
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:36:02
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:36:02
214|DCN|null|null|2024-06-07 10:36:02
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:36:02
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:36:02
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:36:02
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:36:02
45|T2HLC_KGM|null|null|2024-06-07 10:36:02
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
23|PLM9102IPCC.FW01|CC_INSOURCE|CC_INTRANET|2024-06-07 10:36:02
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:36:02
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:36:02
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
17|HLC9102_MAIL_FW01|To_Intranet.Zone|To_Mail.MTA.Zone|2024-06-07 10:36:02
12|HLC105F800CFWSIRC01|To_SIRC|To_Intranet|2024-06-07 10:36:02
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:36:02
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:36:02
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:36:02
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:36:02
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:36:02
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:36:02
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:36:02
255|SPHL08FIREWALL01|null|null|2024-06-07 10:36:02
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:36:02
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:36:02
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
42|HLC9106.IT.F1200.PUB.FW01|null|ZONE_OAM_VPN|2024-06-07 10:36:02
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:36:02
256|SPHL08FIREWALL02|null|null|2024-06-07 10:36:02
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:36:02
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:36:02
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:36:02
42|HLC9106.IT.F1200.PUB.FW01|ZONE_UPLINK_PS|ZONE_APP_VAS_PUB|2024-06-07 10:36:02
256|SPHL08FIREWALL02|null|null|2024-06-07 10:36:02
253|vOCS3.0.INTRANET.GVM|null|null|2024-06-07 10:36:02
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:36:02
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:36:02
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:36:02
255|SPHL08FIREWALL01|null|null|2024-06-07 10:36:02
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:36:02
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:36:02
213|HHT9603.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
258|HLC9106.CLOUD.CP15600.FWVAS.01|null|null|2024-06-07 10:36:02
260|HLC9106.IT.CP15600.PRI.FW01|null|null|2024-06-07 10:36:02
240|HLC9106.CLOUD.CP15600.FWPUB.01|null|null|2024-06-07 10:36:02
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
261|HLC9106.IT.CP15600.PRI.FW02|null|null|2024-06-07 10:36:02
259|HLC9106IT.PRI.CP15600.PRI|null|null|2024-06-07 10:36:02
239|HLC9106.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
262|HLC9106.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
237|HLC9106.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
231|HLC9102IT.CP13500.VAS.FW02|null|null|2024-06-07 10:36:02
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
233|HLC9106.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
232|HLC9102IT.CP13500.VAS.FW01|null|null|2024-06-07 10:36:02
214|DCN|null|null|2024-06-07 10:36:02
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
23|PLM9102IPCC.FW01|IPCC_SERVER|CC_INTRANET|2024-06-07 10:36:02
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:36:02
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:36:02
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
41|PDL103DCN.VPN.FW.01|DCN_VNM|THITRUONG|2024-06-07 10:36:02
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:36:02
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:36:02
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:36:02
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:36:02
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:36:02
12|HLC105F800CFWSIRC01|To_Intranet|To_SIRC|2024-06-07 10:36:02
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:36:02
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:36:02
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:36:02
12|HLC105F800CFWSIRC01|To_SIRC|To_Intranet|2024-06-07 10:36:02
40|PDL103INTRANET.VPN.FW.01|THITRUONG|INTRANET_VNM|2024-06-07 10:36:02
23|PLM9102IPCC.FW01|IPCC_SERVER|CC_INTRANET|2024-06-07 10:36:02
217|HHT9603.CLOUD.CP15600.FWVAS.02|null|null|2024-06-07 10:36:02
224|HHT9603.CLOUD.PRI.02|null|null|2024-06-07 10:36:02
257|vOCS3.0.INTRANET|null|null|2024-06-07 10:36:02
22|HKH9103IPCC.FW01|SERVER_ZONE|MPBN_ZONE|2024-06-07 10:36:02
219|HHT9603.CLOUD.VAS|null|null|2024-06-07 10:36:02
55|PVN9105FW1200D_CP_PUB_01|INTERNET|VAS-INTERNET|2024-06-07 10:36:02
211|HHT9603.CLOUD.CP15600.FWPRI.03|null|null|2024-06-07 10:36:02
17|HLC9102_MAIL_FW01|To_Intranet.Zone|To_Mail.Pub.Zone|2024-06-07 10:36:02
214|DCN|null|null|2024-06-07 10:36:02
208|HHT9603.CLOUD.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
207|HHT9603.CLOUD.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
221|HHT9603.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
223|HHT9603.DATA.PRI|null|null|2024-06-07 10:36:02
220|HHT9603.CLOUD.PRI.01|null|null|2024-06-07 10:36:02
222|HHT9603.DATA.CP15600.FWPRI.01|null|null|2024-06-07 10:36:02
210|HHT9603.CLOUD.CP15600.FWPRI.04|null|null|2024-06-07 10:36:02
248|HLC9106.PUB.CLUSTER-1|null|null|2024-06-07 10:36:02
230|HLC9102.VAS.PRI.CLUSTER|null|null|2024-06-07 10:36:02
246|HLC9106.DATA.CP15600.FWPRI.02|null|null|2024-06-07 10:36:02
254|SPGM01DRFIREWALL02|null|null|2024-06-07 10:36:02
242|HLC9106.CLOUD.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
247|HLC9106.DATA.PRI.CLUSTER-1|null|null|2024-06-07 10:36:02
263|HLC9106.VAS.CLUSTER-1|null|null|2024-06-07 10:36:02
255|SPHL08FIREWALL01|null|null|2024-06-07 10:36:02
252|SPGM01DRFIREWALL01|null|null|2024-06-07 10:36:02
241|HLC9106.CLOUD.CP15600.FWPUB.02|null|null|2024-06-07 10:36:02
